,id,specialty,procedure_code
379692,23348,General Surgery,49585
518343,31769,Orthopedic Surgery,27487
248626,15277,Internal Medicine,84460
248627,15277,Internal Medicine,84481
510771,31299,Unknown,93613
248629,15277,Internal Medicine,87088
248630,15277,Internal Medicine,87186
510772,31299,Unknown,93621
510773,31299,Unknown,93623
510774,31299,Unknown,93653
510775,31299,Unknown,93656
248640,15277,Internal Medicine,G0103
248641,15277,Internal Medicine,G0328
117577,7226,Unknown,51700
117578,7226,Unknown,51702
117579,7226,Unknown,51703
117580,7226,Unknown,51703
379724,23351,Unknown,33361
248654,15279,Unknown,31231
117583,7226,Unknown,52356
117584,7226,Unknown,52601
117585,7226,Unknown,52649
248655,15279,Unknown,31525
248656,15279,Unknown,31575
117588,7226,Unknown,84153
117589,7226,Unknown,84154
117590,7226,Unknown,84403
248657,15279,Unknown,31575
248658,15279,Unknown,38724
248660,15279,Unknown,92557
248661,15279,Unknown,92567
379734,23351,Unknown,75574
510814,31301,Unknown,73060
117599,7227,Neurology,90935
117600,7227,Neurology,90960
117601,7227,Neurology,90961
117602,7227,Neurology,90966
379745,23351,Unknown,80076
248680,15280,Endocrinology,J0897
379755,23351,Unknown,93229
379771,23351,Unknown,96360
379772,23351,Unknown,96361
248702,15285,Plastic and Reconstructive Surgery,15002
248703,15285,Plastic and Reconstructive Surgery,15004
248704,15285,Plastic and Reconstructive Surgery,15100
379782,23351,Unknown,99496
379784,23351,Unknown,A9526
379785,23351,Unknown,J0151
379789,23352,Nuclear Medicine,78226
379790,23352,Nuclear Medicine,78306
379794,23352,Nuclear Medicine,78582
248733,15286,Unknown,99236
248752,15288,Cardiology,82248
248753,15288,Cardiology,82607
117682,7234,Unknown,31500
248754,15288,Cardiology,82746
248757,15288,Cardiology,83550
248758,15288,Cardiology,83880
248759,15288,Cardiology,84153
379831,23357,Unknown,31231
379832,23357,Unknown,31575
379834,23357,Unknown,69220
379835,23357,Unknown,92504
379836,23357,Unknown,92550
379837,23357,Unknown,92557
379838,23357,Unknown,92584
379839,23357,Unknown,92585
379840,23357,Unknown,92587
510906,31304,Cardiology,A9555
510910,31305,Cardiology,36475
248772,15288,Cardiology,G0103
248773,15288,Cardiology,J1940
379847,23357,Unknown,G0268
117712,7236,Family Practice,90791
510938,31305,Cardiology,G0389
362070,22310,Cardiology,93656
510949,31307,Internal Medicine,80076
362071,22310,Cardiology,93657
510952,31307,Internal Medicine,82306
510954,31307,Internal Medicine,82607
510955,31307,Internal Medicine,82728
510957,31307,Internal Medicine,83721
510958,31307,Internal Medicine,83880
510959,31307,Internal Medicine,84153
510962,31307,Internal Medicine,84460
510963,31307,Internal Medicine,84550
510967,31307,Internal Medicine,85652
510968,31307,Internal Medicine,86140
248839,15291,Cardiology,G0436
248840,15291,Cardiology,G0436
117769,7243,Orthopedic Surgery,20552
248842,15292,Hematology/Oncology,36591
117771,7243,Orthopedic Surgery,22551
117772,7243,Orthopedic Surgery,22612
117773,7243,Orthopedic Surgery,22614
117774,7243,Orthopedic Surgery,22842
117775,7243,Orthopedic Surgery,22851
248843,15292,Hematology/Oncology,38221
248846,15292,Hematology/Oncology,96360
248847,15292,Hematology/Oncology,96361
248849,15292,Hematology/Oncology,96367
117780,7243,Orthopedic Surgery,72090
248852,15292,Hematology/Oncology,96401
379918,23365,Unknown,A9552
510992,31307,Internal Medicine,G0389
248856,15292,Hematology/Oncology,96523
510993,31307,Internal Medicine,G0402
379930,23366,Unknown,J7325
510994,31307,Internal Medicine,G0403
510997,31307,Internal Medicine,G0442
379933,23367,Family Practice,99328
510998,31307,Internal Medicine,G0444
510999,31307,Internal Medicine,G0446
379936,23367,Family Practice,G0181
379937,23367,Family Practice,J1080
511002,31308,Unknown,64721
248871,15292,Hematology/Oncology,G0364
248872,15292,Hematology/Oncology,J0885
248873,15292,Hematology/Oncology,J0897
248875,15292,Hematology/Oncology,J1200
248876,15292,Hematology/Oncology,J2405
248877,15292,Hematology/Oncology,J2469
248878,15292,Hematology/Oncology,J2505
248880,15292,Hematology/Oncology,J3490
379953,23369,Cardiology,84450
248882,15292,Hematology/Oncology,J7040
379954,23369,Cardiology,84460
117820,7246,Otolaryngology,31575
117836,7248,Family Practice,82607
117838,7248,Family Practice,83721
117840,7248,Family Practice,84450
117841,7248,Family Practice,84460
117842,7248,Family Practice,84520
117843,7248,Family Practice,84550
414196,25453,Internal Medicine,85007
117850,7248,Family Practice,G0103
248922,15293,Cardiology,J0151
511066,31310,Cardiology,J1245
511068,31311,Unknown,34812
511069,31311,Unknown,35476
511071,31311,Unknown,36148
117856,7249,Anesthesiology,00520
117857,7249,Anesthesiology,00560
117858,7249,Anesthesiology,00562
117859,7249,Anesthesiology,01926
478805,29454,Unknown,22843
511074,31311,Unknown,36475
511078,31311,Unknown,36870
511079,31311,Unknown,37191
117864,7249,Anesthesiology,93503
248936,15294,Unknown,G0402
414200,25453,Internal Medicine,87880
317292,19566,Unknown,93888
511086,31311,Unknown,77001
117872,7250,Ophthalmology,92136
544459,33373,Unknown,94640
414203,25453,Internal Medicine,94640
511096,31311,Unknown,93979
511097,31311,Unknown,97597
117888,7251,Unknown,93286
248961,15295,Family Practice,J0696
248963,15295,Family Practice,J2010
511111,31311,Unknown,G0365
117896,7251,Unknown,93613
117897,7251,Unknown,93623
117898,7251,Unknown,93653
248970,15296,Family Practice,G0442
248971,15296,Family Practice,G0444
248972,15296,Family Practice,G0446
248973,15297,Unknown,01930
511125,31312,Unknown,J0696
380059,23371,Family Practice,G0403
117916,7251,Unknown,J1245
117917,7252,Unknown,20550
380060,23371,Family Practice,J0696
511133,31313,Diagnostic Radiology,70480
117920,7252,Unknown,64721
380065,23372,Unknown,80069
380066,23372,Unknown,80197
511139,31313,Diagnostic Radiology,70543
570521,34944,Pathology,88313
380069,23372,Unknown,82150
380070,23372,Unknown,82248
380071,23372,Unknown,82306
380072,23372,Unknown,82550
570522,34944,Pathology,88313
380074,23372,Unknown,82728
380076,23372,Unknown,83690
380077,23372,Unknown,83970
380079,23372,Unknown,84156
380080,23372,Unknown,84466
380081,23372,Unknown,84550
380085,23372,Unknown,86160
380086,23372,Unknown,90935
380087,23372,Unknown,90960
380088,23372,Unknown,90961
117959,7254,Cardiology,0298T
380103,23372,Unknown,J0885
380104,23372,Unknown,J1756
380105,23372,Unknown,Q0138
380107,23373,Cardiology,36475
511178,31313,Diagnostic Radiology,73090
511182,31313,Diagnostic Radiology,73520
249045,15301,Diagnostic Radiology,70355
570531,34945,Unknown,31575
117978,7255,Urology,50590
117979,7255,Urology,51700
117980,7255,Urology,51702
117981,7255,Urology,51720
117983,7255,Urology,51741
117984,7255,Urology,51784
117985,7255,Urology,51797
511201,31313,Diagnostic Radiology,74230
511202,31313,Diagnostic Radiology,74230
570533,34945,Unknown,69220
117989,7255,Urology,52332
117990,7255,Urology,52601
117991,7255,Urology,55700
117992,7255,Urology,57288
117993,7255,Urology,64561
249064,15301,Diagnostic Radiology,73060
570534,34945,Unknown,69433
117996,7255,Urology,76872
380140,23377,Unknown,90833
380141,23377,Unknown,90836
117999,7255,Urology,95972
118000,7255,Urology,96402
570535,34945,Unknown,92504
570536,34945,Unknown,92557
570537,34945,Unknown,92567
249080,15301,Diagnostic Radiology,74230
118009,7255,Urology,J9031
118010,7255,Urology,J9217
511225,31313,Diagnostic Radiology,78306
511226,31313,Diagnostic Radiology,78306
511227,31313,Diagnostic Radiology,78582
249086,15301,Diagnostic Radiology,78582
380159,23377,Unknown,99318
511228,31313,Diagnostic Radiology,78815
511229,31313,Diagnostic Radiology,92610
118019,7257,Otolaryngology,31231
118020,7257,Otolaryngology,31238
118021,7257,Otolaryngology,31575
310025,19124,Neurology,95816
118023,7257,Otolaryngology,92504
118024,7257,Otolaryngology,92557
118025,7257,Otolaryngology,92567
118026,7257,Otolaryngology,95117
118027,7257,Otolaryngology,95165
380166,23378,Unknown,93886
380167,23378,Unknown,95819
380169,23378,Unknown,95911
380171,23378,Unknown,96116
511239,31313,Diagnostic Radiology,A9576
118034,7258,Unknown,38571
118037,7258,Unknown,55866
118048,7259,Pulmonary Disease,94726
249120,15303,Cardiology,99236
249122,15304,Plastic and Reconstructive Surgery,14000
249123,15304,Plastic and Reconstructive Surgery,14020
249124,15304,Plastic and Reconstructive Surgery,14021
249125,15304,Plastic and Reconstructive Surgery,14040
249126,15304,Plastic and Reconstructive Surgery,14060
511267,31316,Internal Medicine,82962
511269,31316,Internal Medicine,94760
570546,34946,Unknown,38792
511287,31318,Cardiology,93798
544499,33376,Thoracic Surgery,35301
570553,34946,Unknown,A9541
570554,34946,Unknown,A9585
380238,23384,Unknown,90792
249167,15310,Orthopedic Surgery,20605
249169,15310,Orthopedic Surgery,23430
249170,15310,Orthopedic Surgery,23472
249171,15310,Orthopedic Surgery,29824
118101,7267,Unknown,95816
118102,7267,Unknown,95819
249173,15310,Orthopedic Surgery,29827
249174,15310,Orthopedic Surgery,29881
249181,15310,Orthopedic Surgery,97110
249182,15310,Orthopedic Surgery,97140
570559,34947,Vascular Surgery,97597
249186,15310,Orthopedic Surgery,A4565
511331,31321,Unknown,82962
249188,15310,Orthopedic Surgery,J7325
511335,31322,Anesthesiology,31500
118127,7269,Internal Medicine,G0181
118129,7270,Physical Medicine and Rehabilitation,20552
380274,23388,Otolaryngology,31231
380275,23388,Otolaryngology,31267
380276,23388,Otolaryngology,31575
380277,23388,Otolaryngology,61782
440305,27019,Pathology,88141
118135,7270,Physical Medicine and Rehabilitation,95908
118136,7270,Physical Medicine and Rehabilitation,95909
118137,7270,Physical Medicine and Rehabilitation,95911
440306,27019,Pathology,88173
511353,31326,Unknown,38220
511354,31326,Unknown,38221
118145,7270,Physical Medicine and Rehabilitation,J1885
118146,7270,Physical Medicine and Rehabilitation,J3302
511364,31327,Radiation Oncology,77280
511365,31327,Radiation Oncology,77290
511367,31327,Radiation Oncology,77300
511368,31327,Radiation Oncology,77301
380297,23391,Unknown,J7321
380298,23392,Unknown,20550
380299,23392,Unknown,20605
380300,23392,Unknown,25609
380301,23392,Unknown,29075
249230,15311,Unknown,A9555
249231,15311,Unknown,J0151
380302,23392,Unknown,64721
249233,15311,Unknown,J1245
249234,15311,Unknown,J1250
118163,7271,Cardiology,93314
249236,15312,Hematology/Oncology,36591
249237,15312,Hematology/Oncology,36592
249238,15312,Hematology/Oncology,96360
249239,15312,Hematology/Oncology,96361
380307,23392,Unknown,73140
511380,31328,Anesthesiology,00320
249242,15312,Hematology/Oncology,96367
249243,15312,Hematology/Oncology,96368
380314,23392,Unknown,Q4010
511381,31328,Anesthesiology,00400
249246,15312,Hematology/Oncology,96401
249247,15312,Hematology/Oncology,96402
511386,31328,Anesthesiology,00830
511387,31328,Anesthesiology,01230
511389,31328,Anesthesiology,01480
511391,31328,Anesthesiology,01844
249252,15312,Hematology/Oncology,96521
249253,15312,Hematology/Oncology,96523
249254,15312,Hematology/Oncology,99195
380327,23393,Unknown,93888
511392,31328,Anesthesiology,64415
118185,7271,Cardiology,A9505
118187,7271,Cardiology,G0389
118191,7273,Diagnostic Radiology,19083
249264,15312,Hematology/Oncology,J0640
249265,15312,Hematology/Oncology,J0885
249266,15312,Hematology/Oncology,J0897
249268,15312,Hematology/Oncology,J1200
249269,15312,Hematology/Oncology,J1442
249270,15312,Hematology/Oncology,J1642
249271,15312,Hematology/Oncology,J1756
249272,15312,Hematology/Oncology,J2405
249273,15312,Hematology/Oncology,J2469
249274,15312,Hematology/Oncology,J2505
249275,15312,Hematology/Oncology,J2997
440318,27019,Pathology,88368
249277,15312,Hematology/Oncology,J3475
249278,15312,Hematology/Oncology,J3480
414268,25455,Unknown,64581
249280,15312,Hematology/Oncology,J7040
249281,15312,Hematology/Oncology,J9025
249282,15312,Hematology/Oncology,J9045
249283,15312,Hematology/Oncology,J9070
249284,15312,Hematology/Oncology,J9171
249285,15312,Hematology/Oncology,J9190
249286,15312,Hematology/Oncology,J9201
249287,15312,Hematology/Oncology,J9217
249288,15312,Hematology/Oncology,J9263
249289,15312,Hematology/Oncology,J9265
249290,15312,Hematology/Oncology,J9310
380356,23395,Anesthesiology,00400
380359,23395,Anesthesiology,01844
249293,15313,Anesthesiology,01936
249294,15313,Anesthesiology,01992
118223,7273,Diagnostic Radiology,73520
380360,23395,Anesthesiology,01926
249309,15315,Unknown,J1885
118254,7273,Diagnostic Radiology,78306
118255,7273,Diagnostic Radiology,78582
118256,7273,Diagnostic Radiology,78815
118260,7273,Diagnostic Radiology,A9585
249345,15317,Cardiology,A9505
249347,15318,Unknown,90791
249348,15318,Unknown,90792
249355,15319,Cardiology,33225
249357,15319,Cardiology,33282
118292,7275,Cardiology,80076
249364,15319,Cardiology,93229
249373,15319,Cardiology,93285
380449,23400,Unknown,76776
570597,34957,Anesthesiology,01210
570598,34957,Anesthesiology,01996
249385,15319,Cardiology,93613
249386,15319,Cardiology,93620
249387,15319,Cardiology,93621
249388,15319,Cardiology,93622
249389,15319,Cardiology,93623
380460,23400,Unknown,93979
249391,15319,Cardiology,93650
249392,15319,Cardiology,93653
380465,23401,Nephrology,80069
249394,15319,Cardiology,93656
249395,15319,Cardiology,93657
380468,23401,Nephrology,82306
380469,23401,Nephrology,82436
380471,23401,Nephrology,82607
380472,23401,Nephrology,82728
380473,23401,Nephrology,82746
380476,23401,Nephrology,83735
380477,23401,Nephrology,83880
118334,7277,Ophthalmology,92136
380478,23401,Nephrology,83970
118336,7278,Unknown,90935
118337,7278,Unknown,90960
118338,7278,Unknown,90961
380480,23401,Nephrology,84133
380481,23401,Nephrology,84153
380484,23401,Nephrology,84466
380485,23401,Nephrology,84550
380488,23401,Nephrology,87086
249418,15320,Gastroenterology,88312
380491,23401,Nephrology,96401
118351,7279,Neurology,64405
118352,7279,Neurology,64615
380497,23401,Nephrology,J0897
380498,23401,Nephrology,J1080
380499,23401,Nephrology,J1756
511569,31345,Unknown,96367
511572,31345,Unknown,96401
118358,7280,Internal Medicine,11042
249435,15321,Cardiology,93451
118364,7280,Internal Medicine,82728
380507,23402,Diagnostic Radiology,88312
380508,23402,Diagnostic Radiology,88312
249439,15321,Cardiology,93464
118368,7280,Internal Medicine,84480
118369,7280,Internal Medicine,84550
249440,15321,Cardiology,93505
380512,23402,Diagnostic Radiology,G0462
511588,31345,Unknown,J0881
118373,7280,Internal Medicine,99183
511589,31345,Unknown,J0897
511591,31345,Unknown,J1200
511592,31345,Unknown,J1626
380521,23403,Internal Medicine,82150
380522,23403,Internal Medicine,82550
380523,23403,Internal Medicine,82553
249452,15322,Cardiology,0296T
249453,15322,Cardiology,0298T
380525,23403,Internal Medicine,82607
118383,7280,Internal Medicine,J1885
380526,23403,Internal Medicine,82728
380528,23403,Internal Medicine,83735
380529,23403,Internal Medicine,83874
380530,23403,Internal Medicine,83880
511595,31345,Unknown,J3489
380533,23403,Internal Medicine,84484
380534,23403,Internal Medicine,85007
511598,31345,Unknown,J9310
380536,23403,Internal Medicine,85379
511600,31346,Unknown,82948
380538,23403,Internal Medicine,85652
380539,23403,Internal Medicine,86140
249478,15323,Family Practice,J1885
380555,23403,Internal Medicine,G0103
380556,23403,Internal Medicine,G0454
380557,23403,Internal Medicine,J0897
118430,7282,Cardiology,93979
380574,23407,Cardiology,36475
577820,35412,Family Practice,82270
380585,23408,Cardiology,33361
118443,7283,Cardiology,0298T
118444,7283,Cardiology,76377
380589,23408,Cardiology,93451
249521,15327,General Surgery,47563
249522,15327,General Surgery,49650
380594,23408,Cardiology,93505
118460,7285,Cardiology,93314
380604,23409,Unknown,38221
380606,23409,Unknown,82232
380607,23409,Unknown,82378
380608,23409,Unknown,82607
380609,23409,Unknown,82728
380610,23409,Unknown,82746
380611,23409,Unknown,82784
380612,23409,Unknown,83010
380614,23409,Unknown,83550
511686,31356,Pain Management,80154
380616,23409,Unknown,85097
511688,31356,Pain Management,82145
511689,31356,Pain Management,82520
380619,23409,Unknown,96367
380620,23409,Unknown,96368
511690,31356,Pain Management,82646
511691,31356,Pain Management,82649
249551,15328,Cardiology,A9505
118480,7287,Colorectal Surgery (formerly proctology),46600
511692,31356,Pain Management,83925
511693,31356,Pain Management,83986
511694,31356,Pain Management,84311
511695,31356,Pain Management,96103
511699,31356,Pain Management,G0431
511700,31356,Pain Management,J1050
118488,7287,Colorectal Surgery (formerly proctology),G0121
118489,7288,Physical Medicine and Rehabilitation,64483
380632,23409,Unknown,G0364
380633,23409,Unknown,J0885
380635,23409,Unknown,J1200
380636,23409,Unknown,J1750
380637,23409,Unknown,J2469
380638,23409,Unknown,J2930
380640,23409,Unknown,J3490
249569,15330,Cardiology,33967
511708,31358,Unknown,31231
511709,31358,Unknown,31575
511711,31358,Unknown,91034
511719,31359,Orthopedic Surgery,27130
380649,23410,Internal Medicine,99236
380653,23411,Unknown,43238
380655,23411,Unknown,43264
380656,23411,Unknown,43274
511728,31359,Orthopedic Surgery,J7321
118517,7293,Diagnostic Radiology,19081
380672,23413,Unknown,85097
541353,33204,Diagnostic Radiology,78306
380674,23413,Unknown,88189
511746,31363,Ophthalmology,65210
380676,23413,Unknown,88311
380677,23413,Unknown,88313
511747,31363,Ophthalmology,66821
511749,31363,Ophthalmology,67820
544590,33383,General Surgery,47563
544591,33383,General Surgery,49650
511756,31363,Ophthalmology,92136
118542,7293,Diagnostic Radiology,75571
118552,7293,Diagnostic Radiology,78582
